Gene ID,Locus Tag,Gene Product Name,Genome ID,Genome Name,Batch1,Gene Symbol,GenBank Accession,Chromosome,Start Coord,End Coord,Strand,Locus Type,Is Pseudogene,Is Obsolete,Is Partial Gene,Transmembrane Helices,Signal Peptides,Scaffold External Accession,Scaffold GC %,COG,Pfam,Tigrfam,Enzyme,KO,IMG Term
638208650,YAL020C,"Protein with a potential role in regulatory interactions between microtubules and the cell cycle, as suggested by genetic and physical interactions with Nap1p and genetic interactions with TUB1",638208609,Saccharomyces cerevisiae S288C,1,ATS1,NP_009382,chromosome I,113615,114616,-,CDS,No,No,,,,NC_001133,0.39,COG5184===Alpha-tubulin suppressor and related RCC1 domain-containing proteins,pfam00415===RCC1,,,"KO:K15462===KTI13, ATS1===protein ATS1",
638208649,YAL021C,"Component of the CCR4-NOT transcriptional complex, which is involved in regulation of gene expression; component of the major cytoplasmic deadenylase, which is involved in mRNA poly(A) tail shortening",638208609,Saccharomyces cerevisiae S288C,1,CCR4,NP_009381,chromosome I,110847,113360,-,CDS,No,No,,,,NC_001133,0.39,"COG5239===mRNA deadenylase, 3'-5' endonuclease subunit Ccr4",pfam03372===Exo_endo_phos<<>>pfam13855===LRR_8,,EC:3.1.13.4===Poly(A)-specific ribonuclease.,"KO:K12603===CNOT6, CCR4===CCR4-NOT transcription complex subunit 6 [EC:3.1.13.4]",
638208648,YAL022C,Nucleoside transporter with broad nucleoside selectivity; localized to intracellular membranes,638208609,Saccharomyces cerevisiae S288C,1,FUN26,NP_009380,chromosome I,108878,110431,-,CDS,No,No,,11,,NC_001133,0.39,,pfam01733===Nucleoside_tran,TIGR00939===Equilibrative Nucleoside Transporter (ENT),,"KO:K15014===SLC29A1_2_3, ENT1_2_3===solute carrier family 29 (equilibrative nucleoside transporter), member 1/2/3",
638208647,YAL023C,"Protein O-mannosyltransferase, transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; acts in a complex with Pmt1p, can instead interact with Pmt5p in some conditions; target for new antifungals",638208609,Saccharomyces cerevisiae S288C,1,PMT2,NP_009379,chromosome I,106273,108552,-,CDS,No,No,,10,,NC_001133,0.39,COG1928===Dolichyl-phosphate-mannose--protein O-mannosyl transferase,pfam02366===PMT<<>>pfam02815===MIR<<>>pfam16192===PMT_4TMC,,EC:2.4.1.109===Dolichyl-phosphate-mannose--protein mannosyltransferase.,KO:K00728===POMT===dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109],
638208646,YAL024C,"Putative GDP/GTP exchange factor required for mitotic exit at low temperatures; acts as a guanine nucleotide exchange factor (GEF) for Tem1p, which is a key regulator of mitotic exit; physically associates with Ras2p-GTP",638208609,Saccharomyces cerevisiae S288C,1,LTE1,NP_009378,chromosome I,101566,105873,-,CDS,No,No,,,,NC_001133,0.39,,pfam00617===RasGEF<<>>pfam00618===RasGEF_N,,,KO:K06681===LTE1===Gdp/GTP exchange factor required for growth at low temperatures,
638208645,YAL025C,ribosome biogenesis protein MAK16,638208609,Saccharomyces cerevisiae S288C,1,MAK16,NP_009377,chromosome I,100226,101146,-,CDS,No,No,,,,NC_001133,0.39,,pfam01778===Ribosomal_L28e<<>>pfam04874===Mak16,,,KO:K14831===MAK16===protein MAK16,2753===ribosome biogenesis protein MAK16
638208644,YAL026C,Integral membrane Ca(2+)-ATPase involved in aminophospholipid translocation; required to form a specific class of secretory vesicles that accumulate upon actin cytoskeleton disruption; mutation affects maturation of the 18S rRNA,638208609,Saccharomyces cerevisiae S288C,1,DRS2,NP_009376,chromosome I,95631,99698,-,CDS,No,No,,9,,NC_001133,0.39,COG0474===Magnesium-transporting ATPase (P-type),pfam00122===E1-E2_ATPase<<>>pfam13246===Cation_ATPase<<>>pfam16209===PhoLip_ATPase_N<<>>pfam16212===PhoLip_ATPase_C,"TIGR01494===ATPase, P-type (transporting), HAD superfamily, subfamily IC<<>>TIGR01652===phospholipid-translocating P-type ATPase, flippase",EC:3.6.3.1===Phospholipid-translocating ATPase.,"KO:K14802===DRS2, ATP8A===phospholipid-transporting ATPase [EC:3.6.3.1]",
638208643,YAL027W,single-strand annealing weakened protein 1,638208609,Saccharomyces cerevisiae S288C,1,SAW1,NP_009375,chromosome I,94688,95473,+,CDS,No,No,,,,NC_001133,0.39,,pfam11561===Saw1,,,KO:K15080===SAW1===single-strand annealing weakened protein 1,
638208642,YAL028W,"Tail-anchored endoplasmic reticulum membrane protein, interacts with homolog Frt1p but is not a substrate of calcineurin (unlike Frt1p), promotes growth in conditions of high Na+, alkaline pH, or cell wall stress; potential Cdc28p substrate",638208609,Saccharomyces cerevisiae S288C,1,FRT2,NP_009374,chromosome I,92901,94487,+,CDS,No,No,,1,,NC_001133,0.39,,pfam13694===Hph,,,,
638208641,YAL029C,"One of two type V myosins; required for mother-specific HO expression, for the bud tip localization of ASH1 and IST2 mRNA; facilitates growth and orientation of ER tubules along with She3p",638208609,Saccharomyces cerevisiae S288C,1,MYO4,NP_009373,chromosome I,87856,92271,-,CDS,No,No,,,,NC_001133,0.39,COG5022===Myosin heavy chain,pfam00612===IQ<<>>pfam00063===Myosin_head<<>>pfam01843===DIL,,,KO:K10357===MYO5===myosin V,
638208640,YAL030W,Vesicle membrane receptor protein (v-SNARE) involved in the fusion between Golgi-derived secretory vesicles with the plasma membrane; proposed to be involved in endocytosis; member of the synaptobrevin/VAMP family of R-type v-SNARE proteins,638208609,Saccharomyces cerevisiae S288C,1,SNC1,NP_009372,chromosome I,87287,87753,+,CDS,No,No,,1,,NC_001133,0.39,,pfam00957===Synaptobrevin,,,KO:K08513===VAMP4===vesicle-associated membrane protein 4,
638208639,YAL031C,Cytoplasmic Glc7-interacting protein whose overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; potential Cdc28p substrate,638208609,Saccharomyces cerevisiae S288C,1,GIP4,NP_009371,chromosome I,84750,87032,-,CDS,No,No,,,,NC_001133,0.39,,,,,,
638208638,YAL032C,"Ortholog of human transcriptional coactivator SKIP, can activate transcription of a reporter gene; interacts with splicing factors Prp22p and Prp46p",638208609,Saccharomyces cerevisiae S288C,1,PRP45,NP_009370,chromosome I,83336,84475,-,CDS,No,No,,,,NC_001133,0.39,,pfam02731===SKIP_SNW,,,"KO:K06063===SNW1, SKIIP, SKIP===SNW domain-containing protein 1",
638208637,YAL033W,ribonuclease P protein subunit Rpp14 (EC 3.1.26.5),638208609,Saccharomyces cerevisiae S288C,1,POP5,NP_009369,chromosome I,82707,83228,+,CDS,No,No,,,,NC_001133,0.39,COG1369===RNase P/RNase MRP subunit POP5,pfam01900===RNase_P_Rpp14,,EC:3.1.26.5===Ribonuclease P.,KO:K03537===POP5===ribonuclease P/MRP protein subunit POP5 [EC:3.1.26.5],5237===ribonuclease P protein subunit Rpp14 (EC 3.1.26.5)
638208636,YAL034C,Non-essential protein of unknown function,638208609,Saccharomyces cerevisiae S288C,1,FUN19,NP_009368,chromosome I,80711,81952,-,CDS,No,No,,,,NC_001133,0.39,,pfam04433===SWIRM,,,,
638208635,YAL034W-A,Essential component of the MIND kinetochore complex (Mtw1p Including Nnf1p-Nsl1p-Dsn1p) which joins kinetochore subunits contacting DNA to those contacting microtubules; critical to kinetochore assembly,638208609,Saccharomyces cerevisiae S288C,1,MTW1,NP_009367,chromosome I,79719,80588,+,CDS,No,No,,,,NC_001133,0.39,,pfam05859===Mis12,,,"KO:K11559===mis12, MTW1===kinetochore protein Mis12/MTW1",
638208634,YAL035W,translation initiation factor eaIF-5B,638208609,Saccharomyces cerevisiae S288C,1,FUN12,NP_009365,chromosome I,76428,79436,+,CDS,No,No,,,,NC_001133,0.39,"COG0532===Translation initiation factor IF-2, a GTPase",pfam00009===GTP_EFTU<<>>pfam03144===GTP_EFTU_D2<<>>pfam11987===IF-2,TIGR00491===translation initiation factor aIF-2/yIF-2<<>>TIGR00231===small GTP-binding protein domain,,KO:K03243===EIF5B===translation initiation factor 5B,5064===translation initiation factor eaIF-5B
638208633,YAL036C,Member of the DRG family of GTP-binding proteins; interacts with translating ribosomes and with Tma46p,638208609,Saccharomyces cerevisiae S288C,1,RBG1,NP_009364,chromosome I,75044,76153,-,CDS,No,No,,,,NC_001133,0.39,COG1163===Ribosome-interacting GTPase 1,pfam16897===MMR_HSR1_Xtn<<>>pfam01926===MMR_HSR1<<>>pfam02824===TGS,TIGR00231===small GTP-binding protein domain,,KO:K06944===K06944===uncharacterized protein,
638208632,YAL037W,hypothetical protein,638208609,Saccharomyces cerevisiae S288C,1,YAL037W,NP_009363,chromosome I,74021,74824,+,CDS,No,No,,,,NC_001133,0.39,,,,,,
638208630,YAL038W,pyruvate kinase (EC 2.7.1.40),638208609,Saccharomyces cerevisiae S288C,1,CDC19,NP_009362,chromosome I,71787,73289,+,CDS,No,No,,,,NC_001133,0.39,COG0469===Pyruvate kinase,pfam02887===PK_C<<>>pfam00224===PK,TIGR01064===pyruvate kinase,EC:2.7.1.40===Pyruvate kinase.,"KO:K00873===PK, pyk===pyruvate kinase [EC:2.7.1.40]",1480===pyruvate kinase (EC 2.7.1.40)
638208629,YAL039C,"Cytochrome c heme lyase (holocytochrome c synthase), attaches heme to apo-Cyc1p in the mitochondrial intermembrane space; human ortholog may have a role in microphthalmia with linear skin defects (MLS)",638208609,Saccharomyces cerevisiae S288C,1,CYC3,NP_009361,chromosome I,68717,69526,-,CDS,No,No,,,,NC_001133,0.39,,pfam01265===Cyto_heme_lyase,,EC:4.4.1.17===Holocytochrome-c synthase.,KO:K01764===E4.4.1.17===cytochrome c heme-lyase [EC:4.4.1.17],
638208628,YAL040C,"G1 cyclin involved in cell cycle progression; activates Cdc28p kinase to promote the G1 to S phase transition; plays a role in regulating transcription of the other G1 cyclins, CLN1 and CLN2; regulated by phosphorylation and proteolysis",638208609,Saccharomyces cerevisiae S288C,1,CLN3,NP_009360,chromosome I,65779,67521,-,CDS,No,No,,,,NC_001133,0.39,,pfam00134===Cyclin_N,,,KO:K06646===CLN3===G1/S-specific cyclin CLN3,
638208627,YAL041W,"Guanine nucleotide exchange factor (GEF or GDP-release factor) for Cdc42p; required for polarity establishment and maintenance, and mutants have morphological defects in bud formation and shmooing",638208609,Saccharomyces cerevisiae S288C,1,CDC24,NP_009359,chromosome I,62841,65405,+,CDS,No,No,,,,NC_001133,0.39,,pfam00564===PB1<<>>pfam15411===PH_10<<>>pfam00621===RhoGEF<<>>pfam06395===CDC24,,,KO:K11236===CDC24===cell division control protein 24,
638208626,YAL042W,"Protein localized to COPII-coated vesicles, forms a complex with Erv41p; involved in the membrane fusion stage of transport",638208609,Saccharomyces cerevisiae S288C,1,ERV46,NP_009358,chromosome I,61317,62564,+,CDS,No,No,,1,,NC_001133,0.39,,pfam13850===ERGIC_N<<>>pfam07970===COPIIcoated_ERV,,,,
638208625,YAL043C,"Subunit of holo-CPF, a multiprotein complex and functional homolog of mammalian CPSF, required for the cleavage and polyadenylation of mRNA and snoRNA 3' ends; involved in pre-tRNA processing; binds to the phosphorylated CTD of RNAPII",638208609,Saccharomyces cerevisiae S288C,1,PTA1,NP_009356,chromosome I,58696,61053,-,CDS,No,No,,,,NC_001133,0.39,,pfam11935===DUF3453,,,KO:K06100===SYMPK===symplekin,
638208624,YAL044C,"H subunit of the mitochondrial glycine decarboxylase complex, required for the catabolism of glycine to 5,10-methylene-THF; expression is regulated by levels of levels of 5,10-methylene-THF in the cytoplasm",638208609,Saccharomyces cerevisiae S288C,1,GCV3,NP_009355,chromosome I,57951,58463,-,CDS,No,No,,,,NC_001133,0.39,COG0509===Glycine cleavage system H protein (lipoate-binding),pfam01597===GCV_H,TIGR00527===glycine cleavage system H protein,,"KO:K02437===gcvH, GCSH===glycine cleavage system H protein",
638208622,YAL046C,hypothetical protein,638208609,Saccharomyces cerevisiae S288C,1,AIM1,NP_009353,chromosome I,57030,57386,-,CDS,No,No,,,,NC_001133,0.39,COG0271===Stress-induced morphogen (activity unknown),pfam01722===BolA,,,,
638208621,YAL047C,"Component of the cytoplasmic Tub4p (gamma-tubulin) complex, binds spindle pole bodies and links them to microtubules; has roles in astral microtubule formation and stabilization",638208609,Saccharomyces cerevisiae S288C,1,SPC72,NP_009352,chromosome I,54990,56858,-,CDS,No,No,,,,NC_001133,0.39,,pfam12808===Mto2_bdg,,,,
638208620,YAL048C,"Evolutionarily-conserved tail-anchored outer mitochondrial membrane GTPase which regulates mitochondrial morphology; cells lacking Gem1p contain collapsed, globular, or grape-like mitochondria; not required for pheromone-induced cell death",638208609,Saccharomyces cerevisiae S288C,1,GEM1,NP_009351,chromosome I,52802,54790,-,CDS,No,No,,1,,NC_001133,0.39,COG1100===GTPase SAR1 family domain,pfam08355===EF_assoc_1<<>>pfam08356===EF_assoc_2<<>>pfam00071===Ras,,,"KO:K07870===RHOT1, ARHT1===Ras homolog gene family, member T1",
638208619,YAL049C,hypothetical protein,638208609,Saccharomyces cerevisiae S288C,1,AIM2,NP_009350,chromosome I,51856,52596,-,CDS,No,No,,,,NC_001133,0.39,COG0412===Dienelactone hydrolase,pfam01738===DLH,,,,
638208618,YAL051W,"Oleate-activated transcription factor, acts alone and as a heterodimer with Pip2p; activates genes involved in beta-oxidation of fatty acids and peroxisome organization and biogenesis",638208609,Saccharomyces cerevisiae S288C,1,OAF1,NP_009349,chromosome I,48565,51708,+,CDS,No,No,,,,NC_001133,0.39,,pfam00172===Zn_clus,,,,
638208617,YAL053W,Putative FAD transporter; required for uptake of FAD into endoplasmic reticulum; involved in cell wall maintenance,638208609,Saccharomyces cerevisiae S288C,1,FLC2,NP_009348,chromosome I,45900,48251,+,CDS,No,No,,9,1,NC_001133,0.39,,pfam14558===TRP_N<<>>pfam06011===TRP,,,,
638208616,YAL054C,acetyl-coenzyme A synthetase (EC 6.2.1.1),638208609,Saccharomyces cerevisiae S288C,1,ACS1,NP_009347,chromosome I,42882,45023,-,CDS,No,No,,,,NC_001133,0.39,COG0365===Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase,pfam16177===ACAS_N<<>>pfam13193===AMP-binding_C<<>>pfam00501===AMP-binding,TIGR02188===acetate--CoA ligase,EC:6.2.1.1===Acetate--CoA ligase.,"KO:K01895===ACSS, acs===acetyl-CoA synthetase [EC:6.2.1.1]",5018===acetyl-coenzyme A synthetase (EC 6.2.1.1)
638208615,YAL055W,"Putative peroxisomal membrane protein required for import of peroxisomal proteins, functionally complements a Pichia pastoris pex22 mutation",638208609,Saccharomyces cerevisiae S288C,1,PEX22,NP_009346,chromosome I,42178,42720,+,CDS,No,No,,1,,NC_001133,0.39,,pfam12827===Peroxin-22,,,,
638208614,YAL056W,"Proposed beta subunit of the heterotrimeric G protein; interacts with the receptor Grp1p, affects signaling by altering the level of phosphorylation of PKS substrates; regulates pseudohyphal growth through cAMP levels; homolog of Gpb1p",638208609,Saccharomyces cerevisiae S288C,1,GPB2,NP_009345,chromosome I,39260,41902,+,CDS,No,No,,,,NC_001133,0.39,,,,,,
638208613,YAL058W,"Calnexin; integral membrane ER chaperone involved in folding and quality control of glycoproteins; chaperone activity is inhibited by Mpd1p, with which Cne1p interacts; 24% identical to mammalian calnexin; Ca+ binding not yet shown in yeast",638208609,Saccharomyces cerevisiae S288C,1,CNE1,NP_009343,chromosome I,37465,38973,+,CDS,No,No,,1,1,NC_001133,0.39,,pfam00262===Calreticulin,,,KO:K08054===CANX===calnexin,
638208612,YAL059W,"Protein of unknown function, localized in the nucleoplasm and the nucleolus, genetically interacts with MTR2 in 60S ribosomal protein subunit export",638208609,Saccharomyces cerevisiae S288C,1,ECM1,NP_009342,chromosome I,36510,37148,+,CDS,No,No,,,,NC_001133,0.39,,pfam09135===Alb1,,,,
638208611,YAL060W,"NAD-dependent (2R,3R)-2,3-butanediol dehydrogenase, a zinc-containing medium-chain alcohol dehydrogenase, produces 2,3-butanediol from acetoin during fermentation and allows using 2,3-butanediol as a carbon source during aerobic growth",638208609,Saccharomyces cerevisiae S288C,1,BDH1,NP_009341,chromosome I,35156,36304,+,CDS,No,No,,,,NC_001133,0.39,COG1063===Threonine dehydrogenase or related Zn-dependent dehydrogenase,pfam00107===ADH_zinc_N<<>>pfam08240===ADH_N,,"EC:1.1.1.-===Oxidoreductases. Acting on the CH-OH group of donors. With NAD(+) or NADP(+) as acceptor.<<>>EC:1.1.1.4===(R,R)-butanediol dehydrogenase.<<>>EC:1.1.1.303===Diacetyl reductase ((R)-acetoin forming).","KO:K00004===BDH, butB===(R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.4 1.1.1.- 1.1.1.303]",
638208610,YAL061W,putative polyol dehydrogenase,638208609,Saccharomyces cerevisiae S288C,1,BDH2,NP_009340,chromosome I,33449,34702,+,CDS,No,No,,,,NC_001133,0.39,COG1063===Threonine dehydrogenase or related Zn-dependent dehydrogenase,pfam00107===ADH_zinc_N<<>>pfam08240===ADH_N,,"EC:1.1.1.4===(R,R)-butanediol dehydrogenase.<<>>EC:1.1.1.-===Oxidoreductases. Acting on the CH-OH group of donors. With NAD(+) or NADP(+) as acceptor.<<>>EC:1.1.1.303===Diacetyl reductase ((R)-acetoin forming).","KO:K00004===BDH, butB===(R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.4 1.1.1.- 1.1.1.303]",
638208609,YAL062W,glutamate dehydrogenase (NADP) (EC 1.4.1.4),638208609,Saccharomyces cerevisiae S288C,1,GDH3,NP_009339,chromosome I,31568,32941,+,CDS,No,No,,,,NC_001133,0.39,COG0334===Glutamate dehydrogenase/leucine dehydrogenase,pfam00208===ELFV_dehydrog<<>>pfam02812===ELFV_dehydrog_N,,EC:1.4.1.4===Glutamate dehydrogenase (NADP(+)).,"KO:K00262===E1.4.1.4, gdhA===glutamate dehydrogenase (NADP+) [EC:1.4.1.4]",200===glutamate dehydrogenase (NADP) (EC 1.4.1.4)
638208608,YAL063C,"Lectin-like protein with similarity to Flo1p, thought to be expressed and involved in flocculation",638208609,Saccharomyces cerevisiae S288C,1,FLO9,NP_009338,chromosome I,24001,27969,-,CDS,No,No,,1,1,NC_001133,0.39,,pfam00624===Flocculin<<>>pfam13928===Flocculin_t3<<>>pfam07691===PA14,,,,
638208606,YAL064W,hypothetical protein,638208609,Saccharomyces cerevisiae S288C,1,YAL064W,NP_009337,chromosome I,21526,21852,+,CDS,No,No,,,,NC_001133,0.39,,,,,,
638208604,YAL064W-B,hypothetical protein,638208609,Saccharomyces cerevisiae S288C,1,YAL064W-B,NP_009336,chromosome I,12047,12427,+,CDS,No,No,,3,,NC_001133,0.39,,,,,,
638208603,YAL065C,hypothetical protein,638208609,Saccharomyces cerevisiae S288C,1,YAL065C,NP_009335,chromosome I,11566,11952,-,CDS,No,No,,1,,NC_001133,0.39,,,,,,
638208602,YAL067C,"Putative permease, member of the allantoate transporter subfamily of the major facilitator superfamily; mutation confers resistance to ethionine sulfoxide",638208609,Saccharomyces cerevisiae S288C,1,SEO1,NP_009333,chromosome I,7236,9017,-,CDS,No,No,,12,,NC_001133,0.39,,pfam07690===MFS_1,,,,
638208600,YAL068C,hypothetical protein,638208609,Saccharomyces cerevisiae S288C,1,PAU8,NP_009332,chromosome I,1807,2169,-,CDS,No,No,,,1,NC_001133,0.39,,pfam00660===SRP1_TIP1,,,,
638214874,Q0275,"Subunit III of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain; one of three mitochondrially-encoded subunits",638208609,Saccharomyces cerevisiae S288C,1,COX3,NP_009328,,79213,80022,+,CDS,No,No,,7,,NC_001224,0.17,"COG1845===Heme/copper-type cytochrome/quinol oxidase, subunit 3",pfam00510===COX3,,,KO:K02262===COX3===cytochrome c oxidase subunit 3,
638214870,Q0255,hypothetical protein,638208609,Saccharomyces cerevisiae S288C,1,Q0255,NP_009327,,74495,75984,+,CDS,No,No,,,1,NC_001224,0.17,,pfam00961===LAGLIDADG_1<<>>pfam07453===NUMOD1,,,,
