Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"MAM1","YER106W","below threshold","16.94","3.85076","nucleus","50.5389","vacuole","20.5132","punctate","20.06","#N/A","0","cytosol","16.31","0.96","0","5.02","cytosol","18.25","1.07","0","3.99","cytosol","16.86","0.99","0","","below threshold","below threshold","17.4293","1.02837","0","2.89018","Monopolin, kinetochore associated protein involved in chromosome attachment to meiotic spindle"
"MRP17","YKL003C","","","","cytosol,nucleus","29.5438","vacuole","14.4634","below threshold","20.5929","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"SUM1","YDR310C","nucleus","30.35","8.07597","nucleus","74.0248","vacuole","77.0046","nucleus","29.8171","#N/A","0","nucleus","22.37","0.73","0","6.07","nucleus","33.32","1.09","0","6.27","nucleus","25.95","0.85","0","","nucleus","nucleus","28.9897","0.955003","0","4.61612","Transcriptional repressor required for mitotic repression of middle sporulation-specific genes; also acts as general replication initiation factor; involved in telomere maintenance, chromatin silencing; regulated by pachytene checkpoint"
"HAP1","YLR256W","","","","cytosol,nucleus","47.7121","vacuole","0","nucleus","47.1104","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"LOC1","YFR001W","nucleus","52.01","13.2609","nucleus,nucleolus","158.269","cell periphery,vacuole","0","nucleus,nucleolus","86.4048","nucleus,nucleolus","52.713","nucleus","41.34","0.79","0","14.18","nucleus","43.98","0.84","0","7.94","punctate","","","","","nucleus","nucleus","52.6194","1.01165","0","9.92909","Nuclear protein involved in asymmetric localization of ASH1 mRNA; binds double-stranded RNA in vitro; constituent of 66S pre-ribosomal particles"
"ASP3-1","YLR155C","below threshold","16.32","4.01371","cytosol,nucleus","138.32","vacuole","0","cytosol,punctate","19.8672","#N/A","0","cytosol","","","0","","cytosol","17.53","1.07","0","3.78","cytosol","25.04","1.53","0","","below threshold","below threshold","16.7639","1.02627","0","2.6426","Cell-wall L-asparaginase II, involved in asparagine catabolism; expression is induced during nitrogen starvation; four copies of ASP3 are present in the genome reference strain S288C"
"HTB2","YBL002W","nucleus","845.83","298.714","nucleus","150.018","ER","0","nucleus","283.101","#N/A","0","nucleus","653.55","0.77","0","323.97","nucleus","591.3","0.69","0","168.01","nucleus","655.83","0.77","0","","nucleus","nucleus","653.56","0.772674","0","173.914","Histone H2B, core histone protein required for chromatin assembly and chromosome function; nearly identical to HTB1; Rad6p-Bre1p-Lge1p mediated ubiquitination regulates transcriptional activation, meiotic DSB formation and H3 methylation"
"PET127","YOR017W","","","","nucleus","19.5354","vacuole","","below threshold","16.6867","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"MOT1","YPL082C","nucleus","77.74","22.294","nucleus,nucleolus","52.8213","missing","28.8215","nucleus","23.6142","#N/A","0","nucleus","52.01","0.66","0","15.86","nucleus","91.8","1.18","0","18.3","nucleus","47.61","0.61","-1","","nucleus","nucleus","79.6124","1.024","0","12.8676","Essential abundant protein involved in regulation of transcription, removes Spt15p (TBP) from DNA via its C-terminal ATPase activity, forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity"
"SPO13","YHR014W","below threshold","16.71","4.38006","nucleus","37.1868","cell periphery,vacuole","0","below threshold","15.8814","#N/A","0","cytosol","16.76","1","0","7.07","cytosol","16.45","0.98","0","3.11","cytosol","16.89","1.01","0","","below threshold","below threshold","16.9303","1.01278","0","2.93662","Meiosis-specific protein, involved in maintaining sister chromatid cohesion during meiosis I as well as promoting proper attachment of kinetochores to the spindle during meiosis I and meiosis II"
"YBL028C","YBL028C","below threshold","16.64","3.84094","nucleus","197.265","vacuole","195.747","nucleus","109.051","#N/A","0","cytosol","17.38","1.04","0","6.91","cytosol","17.24","1.03","0","3.96","cytosol","16.74","1","0","","below threshold","below threshold","15.2603","0.916903","0","2.1348","Protein of unknown function that may interact with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus; predicted to be involved in ribosome biogenesis"
"DPB2","YPR175W","below threshold","17.83","3.85682","cytosol,nucleus","61.7142","vacuole","0","nucleus","28.2273","#N/A","0","cytosol","16.86","0.94","0","6.57","cytosol","16.91","0.94","0","3.7","cytosol","15.64","0.87","0","","below threshold","below threshold","18.7527","1.05115","0","3.00646","Second largest subunit of DNA polymerase II (DNA polymerase epsilon), required for normal yeast chromosomal replication; expression peaks at the G1/S phase boundary; potential Cdc28p substrate"
"PRP4","YPR178W","nucleus","20.36","4.28128","cytosol,nucleus","78.6954","ER","79.6857","nucleus","24.277","#N/A","0","nucleus","22.43","1.1","0","13.04","nucleus","18.83","0.92","0","3.41","nucleus","17.99","0.88","0","","nucleus","nucleus","20.6105","1.01219","0","2.45109","Splicing factor, component of the U4/U6-U5 snRNP complex"
"SGV1","YPR161C","nucleus","34.79","7.69489","nucleus","85.9694","ER,vacuole","67.8686","nucleus","44.7998","#N/A","0","nucleus","33.16","0.95","0","8.29","nucleus","44.99","1.29","0","7.75","nucleus","23.99","0.68","-1","","nucleus","nucleus","35.3871","1.01679","0","5.86904","Cyclin (Bur2p)-dependent protein kinase that functions in transcriptional regulation; phosphorylates the carboxy-terminal domain of Rpo21p and the C-terminal repeat domain of Spt5p; regulated by Cak1p"
"NUP1","YOR098C","nuclear periphery","38.01","","punctate,nucleus","81.1958","vacuole","51.8782","punctate,nuclear periphery","35.6381","#N/A","0","nuclear periphery","38.99","1.02","0","","nuclear periphery","38.55","1.01","0","","nuclear periphery","27.69","0.72","0","","","","","","","","Nuclear pore complex (NPC) subunit, involved in protein import/export and in export of RNAs, possible karyopherin release factor that accelerates release of karyopherin-cargo complexes after transport across NPC; potential Cdc28p substrate"
"ACS1","YAL054C","nucleus","23.86","15.0339","cytosol,nucleus","133.768","ER,vacuole","","nucleus","20.9454","nucleus","77.1272","nucleus","","","0","","nucleus","","","0","","nucleus","","","","","nucleus","nucleus","","","0","","Acetyl-coA synthetase isoform which, along with Acs2p, is the nuclear source of acetyl-coA for histone acetlyation; expressed during growth on nonfermentable carbon sources and under aerobic conditions"
"ESL2","YKR096W","nucleus","21.71","5.44266","nucleus","64.8167","cell periphery,vacuole","43.5107","nucleus","27.3995","#N/A","0","nucleus","23.31","1.07","0","7.65","nucleus","26.24","1.2","0","5.72","nucleus","22.74","1.04","0","","nucleus","nucleus","24.8677","1.14496","0","4.06688","Protein of unknown function that may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; predicted to contain a PINc domain"
"RAD61","YDR014W","nucleus","19.1","","nucleus","52.2042","ER","0","below threshold","20.3932","#N/A","0","nucleus","","","","","nucleus","","","0","","nucleus","","","","","","","","","","","Subunit of a complex (Scc3p, Pds5p, Rad61p) that inhibits sister chromatid cohesion; inhibited by Eco1p-acetylated cohesin subunits Smc3p and Mcd1p; related to the human Wapl protein that controls the association of cohesin with chromatin"
"RAD24","YER173W","nucleus","18.54","4.40159","nucleus","42.1257","missing","20.3783","cytosol","21.7744","#N/A","0","nucleus","20.03","1.08","0","5.71","nucleus","21.56","1.16","0","4.55","nucleus","16.99","0.91","0","","nucleus","nucleus","19.9817","1.07709","0","2.86998","Checkpoint protein, involved in the activation of the DNA damage and meiotic pachytene checkpoints; subunit of a clamp loader that loads Rad17p-Mec3p-Ddc1p onto DNA; homolog of human and S. pombe Rad17 protein"
"NHP10","YDL002C","nucleus","51.23","","nucleus","110.257","missing","0","nucleus","39.487","#N/A","0","nucleus","51.06","0.99","0","","nucleus","36.08","0.7","0","","nucleus","59.69","1.16","0","","","","","","","","Protein related to mammalian high mobility group proteins; binds preferentially to DNA ends and is able to protect them from exonuclease cleavage; likely component of the INO80 complex, which is an ATP-dependent chromatin-remodeling complex"
"HDA1","YNL021W","nucleus","33.47","9.23915","nucleus,nucleolus","100.023","below threshold","0","nucleus","24.5587","nucleus","40.1505","nucleus","","","0","","nucleus","","","0","","nucleus","","","","","nucleus","nucleus","","","0","","Putative catalytic subunit of a class II histone deacetylase complex that also contains Hda2p and Hda3p; Hda1p interacts with the Hda2p-Hda3p subcomplex to form an active tetramer; deletion increases histone H2B, H3 and H4 acetylation"
"PRP19","YLL036C","nucleus","35.96","8.32176","cytosol,nucleus","114.349","ER,vacuole","0","nucleus","37.8848","nucleus","43.4117","nucleus","40.37","1.12","0","12.43","nucleus","34.54","0.96","0","8.67","nucleus","33.11","0.92","0","","nucleus","nucleus","32.5299","0.904317","0","4.49078","Splicing factor associated with the spliceosome; contains a U-box, a motif found in a class of ubiquitin ligases"
"CAT8","YMR280C","below threshold","17.04","4.28861","nucleus","42.9198","punctate,vacuole","42.849","punctate,nucleus","22.3822","#N/A","0","cytosol","17.99","1.05","0","6.96","cytosol","19.14","1.12","0","3.64","nucleus","18.27","1.07","0","","below threshold","below threshold","18.8495","1.10539","0","2.48105","Zinc cluster transcriptional activator necessary for derepression of a variety of genes under non-fermentative growth conditions, active after diauxic shift, binds carbon source responsive elements"
"PET123","YOR158W","mitochondria","54.83","","nucleus","55.8944","cell periphery,vacuole","","below threshold","20.4243","#N/A","0","mitochondria","60.52","1.1","0","","mitochondria","70","1.27","0","","mitochondria","61.64","1.12","0","","","","","","","","Mitochondrial ribosomal protein of the small subunit; PET123 exhibits genetic interactions with PET122, which encodes a COX3 mRNA-specific translational activator"
"RNA15","YGL044C","","","","cytosol,nucleus","127.057","cell periphery,nucleus","","nucleus","49.7749","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"YPR145C-A","YPR145C-A","","","","cytosol,cell periphery,nucleus","88.1203","cell periphery,vacuole","0","below threshold","21.183","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"IPL1","YPL209C","punctate","19.96","5.28631","punctate,nucleus","38.1161","cell periphery,vacuole","","punctate","22.9671","#N/A","0","punctate","19.7","0.98","0","8.55","punctate","20.94","1.04","0","3.28","punctate","26.75","1.33","0","","punctate","punctate","18.7667","0.939607","0","2.79329","Aurora kinase subunit of the conserved chromosomal passenger complex (CPC; Ipl1p-Sli15p-Bir1p-Nbl1p), involved in regulating kinetochore-microtubule attachments; helps maintain condensed chromosomes during anaphase and early telophase"
"STB3","YDR169C","cytosol","27.74","5.71008","cytosol,nucleus","68.558","ER,vacuole","72.3444","cytosol","24.3986","#N/A","0","nucleus","38.35","1.38","1","10.11","nucleus","","","0","","nucleus","","","","","cytosol","cytosol","32.5419","1.17277","0","4.951","Ribosomal RNA processing element (RRPE)-binding protein involved in the induction of non-ribosomal protein growth genes by glucose; binds Sin3p in a two-hybrid assay"
"UTP25","YIL091C","nucleolus","48.63","11.3276","nucleus,nucleolus","91.784","ER,vacuole","115.268","nucleolus","53.8632","#N/A","0","nucleolus","41.67","0.85","0","10.94","nucleolus","58.73","1.2","0","7.47","nucleolus","25.93","0.53","-1","","nucleolus","nucleolus","57.0519","1.17311","0","8.52102","Nucleolar protein of unknown function; proposed to function as an RNA helicase based on structure prediction and remote homology searches; essential for viability"
"RNR2","YJL026W","below threshold","17.37","4.66779","cytosol,nucleus,nucleolus","546.522","vacuole","579.104","punctate,nucleus","142.091","nucleus","94.8512","cytosol","17.45","1","0","4.78","cytosol","18.02","1.03","0","3.16","cytosol","29.89","1.71","0","","below threshold","below threshold","19.2364","1.10665","0","4.79904","Ribonucleotide-diphosphate reductase (RNR), small subunit; the RNR complex catalyzes the rate-limiting step in dNTP synthesis and is regulated by DNA replication and DNA damage checkpoint pathways via localization of the small subunits"
"SSN8","YNL025C","nucleus","19.52","4.32201","cytosol,nucleus","41.3061","cell periphery,vacuole","0","nucleus","22.0918","#N/A","28.8225","nucleus","24.97","1.27","0","6.3","nucleus","20.41","1.04","0","3.61","nucleus","23","1.17","0","","nucleus","nucleus","22.6383","1.15919","0","3.59049","Cyclin-like component of the RNA polymerase II holoenzyme, involved in phosphorylation of the RNA polymerase II C-terminal domain; involved in glucose repression and telomere maintenance"
"YLR307C-A","YLR307C-A","","","","cytosol,nucleus","86.4572","missing","111.217","below threshold","21.1194","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"CSE4","YKL049C","nucleus","23.25","5.19725","cytosol,punctate,nucleus","51.3826","ER","12.6431","punctate","33.562","#N/A","","nucleus","23.81","1.02","0","9.95","nucleus","28.5","1.22","0","6.21","nucleus","17.97","0.77","-1","","nucleus","nucleus","16.9793","0.729975","0","2.43922","Centromere protein that resembles histone H3, required for proper kinetochore function; homolog of human CENP-A"
"MRPL51","YPR100W","mitochondria","44.26","8.13734","cytosol,nucleus","41.439","ER","","missing","0","#N/A","","mitochondria","43.86","0.99","0","16.05","mitochondria","29.76","0.67","0","5.77","mitochondria","54.02","1.22","0","","mitochondria","mitochondria","31.5866","0.713444","0","4.18381","Mitochondrial ribosomal protein of the large subunit"
"RRP15","YPR143W","nucleus","77.76","26.8199","nucleus,nucleolus","134.602","vacuole","0","nucleus,nucleolus","57.3922","nucleus,nucleolus","52.6357","nucleus","59.35","0.76","0","21.96","nucleus","60.21","0.77","0","13.83","punctate","","","","","nucleus","nucleus","73.5214","0.94537","0","14.9232","Nucleolar protein, constituent of pre-60S ribosomal particles; required for proper processing of the 27S pre-rRNA at the A3 and B1 sites to yield mature 5.8S and 25S rRNAs"
"RPL40B","YKR094C","cytosol","278.74","128.168","cytosol,nucleus","92.6722","vacuole","182.595","cytosol","26.0786","#N/A","0","cytosol","149.56","0.53","0","116.84","nucleus, cytosol","","","0","","nucleus","20.41","0.07","0","","cytosol","cytosol","264.398","0.948536","0","48.232","Fusion protein, identical to Rpl40Ap, that is cleaved to yield ubiquitin and a ribosomal protein of the large (60S) ribosomal subunit with similarity to rat L40; ubiquitin may facilitate assembly of the ribosomal protein into ribosomes"
"DHR2","YKL078W","nucleolus","32.1","8.99943","nucleus,nucleolus","77.6874","ER,vacuole","63.6311","nucleolus","36.2295","#N/A","0","nucleolus","27.14","0.84","0","6.68","nucleolus","36.99","1.15","0","6.66","nucleolus","18.85","0.58","-1","","nucleolus","nucleolus","44.6937","1.39192","1","7.54844","Predominantly nucleolar DEAH-box ATP-dependent RNA helicase, required for 18S rRNA synthesis"
